LAT,LON,CO,O3,PM025,,max lat,min lat,,,,,,
40.341,-80.096,68.839,30.47,2.9667,,,,,,,,,
40.343,-80.096,68.821,30.473,2.9669,,,,,,,,,
40.345,-80.096,68.799,30.476,2.9672,,,,,,,,,
40.347,-80.096,68.772,30.48,2.9676,,,,,,,,,
40.349,-80.096,68.741,30.485,2.968,,,,,,,,,
40.35,-80.096,68.704,30.491,2.9685,,,,,,,,,
40.352,-80.096,68.663,30.497,2.969,,,,,,,,,
40.354,-80.096,68.62,30.504,2.9696,,,,,,,,,
40.356,-80.096,68.58,30.51,2.9701,,,,,,,,,
40.358,-80.096,68.548,30.514,2.9705,,,,,,,,,
40.359,-80.096,68.533,30.517,2.9707,,,,,,,,,
40.361,-80.096,68.538,30.516,2.9707,,,,,,,,,
40.363,-80.096,68.561,30.513,2.9703,,,,,,,,,
40.365,-80.096,68.598,30.507,2.9699,,,,,,,,,
40.367,-80.096,68.64,30.501,2.9693,,,,,,,,,
40.368,-80.096,68.683,30.494,2.9687,,,,,,,,,
40.37,-80.096,68.722,30.488,2.9682,,,,,,,,,
40.372,-80.096,68.756,30.483,2.9678,,,,,,,,,
40.374,-80.096,68.785,30.479,2.9674,,,,,,,,,
40.376,-80.096,68.809,30.475,2.9671,,,,,,,,,
40.377,-80.096,68.83,30.472,2.9668,,,,,,,,,
40.379,-80.096,68.846,30.469,2.9666,,,,,,,,,
40.381,-80.096,68.86,30.467,2.9664,,,,,,,,,
40.383,-80.096,68.872,30.465,2.9663,,,,,,,,,
40.385,-80.096,68.882,30.464,2.9661,,,,,,,,,
40.386,-80.096,68.89,30.462,2.966,,,,,,,,,
40.388,-80.096,68.897,30.461,2.9659,,,,,,,,,
40.39,-80.096,68.904,30.46,2.9659,,,,,,,,,
40.392,-80.096,68.909,30.459,2.9658,,,,,,,,,
40.394,-80.096,68.913,30.459,2.9657,,,,,,,,,
40.395,-80.096,68.917,30.458,2.9657,,,,,,,,,
40.397,-80.096,99.477,31.759,7.8047,,,,,,,,,
40.399,-80.096,136.84,30.297,10.981,,,,,,,,,
40.401,-80.096,136.84,30.297,10.981,,,,,,,,,
40.402,-80.096,136.84,30.297,10.981,,,,,,,,,
40.404,-80.096,136.84,30.297,10.981,,,,,,,,,
40.406,-80.096,136.84,30.296,10.981,,,,,,,,,
40.408,-80.096,136.84,30.296,10.981,,,,,,,,,
40.41,-80.096,136.85,30.296,10.981,,,,,,,,,
40.411,-80.096,136.85,30.296,10.981,,,,,,,,,
40.413,-80.096,136.85,30.296,10.981,,,,,,,,,
40.415,-80.096,136.85,30.296,10.981,,,,,,,,,
40.417,-80.096,136.85,30.296,10.981,,,,,,,,,
40.419,-80.096,136.85,30.296,10.981,,,,,,,,,
40.42,-80.096,136.85,30.296,10.981,,,,,,,,,
40.422,-80.096,136.85,30.296,10.981,,,,,,,,,
40.424,-80.096,136.85,30.296,10.981,,,,,,,,,
40.426,-80.096,136.85,30.296,10.981,,,,,,,,,
40.428,-80.096,136.85,30.295,10.981,,,,,,,,,
40.429,-80.096,136.85,30.295,10.981,,,,,,,,,
40.431,-80.096,136.85,30.295,10.981,,,,,,,,,
40.433,-80.096,136.85,30.295,10.981,,,,,,,,,
40.435,-80.096,136.85,30.295,10.981,,,,,,,,,
40.437,-80.096,136.85,30.295,10.981,,,,,,,,,
40.438,-80.096,136.85,30.295,10.981,,,,,,,,,
40.44,-80.096,136.85,30.295,10.981,,,,,,,,,
40.442,-80.096,136.85,30.295,10.981,,,,,,,,,
40.444,-80.096,136.85,30.295,10.981,,,,,,,,,
40.446,-80.096,136.85,30.295,10.981,,,,,,,,,
40.447,-80.096,136.85,30.295,10.981,,,,,,,,,
40.449,-80.096,136.85,30.295,10.981,,,,,,,,,
40.451,-80.096,157.41,33.563,7.7069,,,,,,,,,
40.453,-80.096,157.41,33.563,7.7069,,,,,,,,,
40.455,-80.096,157.41,33.563,7.7069,,,,,,,,,
40.456,-80.096,157.41,33.563,7.7069,,,,,,,,,
40.458,-80.096,157.41,33.563,7.7069,,,,,,,,,
40.46,-80.096,157.41,33.563,7.7069,,,,,,,,,
40.462,-80.096,157.41,33.562,7.7069,,,,,,,,,
40.464,-80.096,157.41,33.562,7.7069,,,,,,,,,
40.465,-80.096,157.41,33.562,7.7069,,,,,,,,,
40.467,-80.096,157.41,33.562,7.7069,,,,,,,,,
40.469,-80.096,157.41,33.562,7.7069,,,,,,,,,
40.471,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.473,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.474,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.476,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.478,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.48,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.482,-80.096,157.41,33.562,7.7068,,,,,,,,,
40.483,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.485,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.487,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.489,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.491,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.492,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.494,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.496,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.498,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.5,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.501,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.503,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.505,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.507,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.509,-80.096,138.56,33.562,3.6046,,,,,,,,,
40.51,-80.096,138.56,35.229,3.6046,,,,,,,,,
40.512,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.514,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.516,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.518,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.519,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.521,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.523,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.525,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.527,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.528,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.53,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.532,-80.096,138.56,35.424,3.6046,,,,,,,,,
40.262,-80.094,68.952,30.453,2.9652,,,,,,,,,
40.264,-80.094,68.952,30.453,2.9652,,,,,,,,,
40.266,-80.094,68.952,30.453,2.9652,,,,,,,,,
40.268,-80.094,68.951,30.453,2.9652,,,,,,,,,
40.269,-80.094,68.951,30.453,2.9652,,,,,,,,,
40.271,-80.094,68.951,30.453,2.9652,,,,,,,,,
40.273,-80.094,68.95,30.453,2.9652,,,,,,,,,
40.275,-80.094,68.95,30.453,2.9653,,,,,,,,,
40.277,-80.094,68.95,30.453,2.9653,,,,,,,,,
40.278,-80.094,68.95,30.453,2.9653,,,,,,,,,
40.28,-80.094,68.949,30.453,2.9653,,,,,,,,,
40.282,-80.094,68.949,30.453,2.9653,,,,,,,,,
40.284,-80.094,68.948,30.453,2.9653,,,,,,,,,
40.286,-80.094,68.948,30.453,2.9653,,,,,,,,,
40.287,-80.094,68.947,30.453,2.9653,,,,,,,,,
40.289,-80.094,68.947,30.453,2.9653,,,,,,,,,
40.291,-80.094,68.946,30.454,2.9653,,,,,,,,,
40.293,-80.094,68.946,30.454,2.9653,,,,,,,,,
40.295,-80.094,68.945,30.454,2.9653,,,,,,,,,
40.296,-80.094,68.944,30.454,2.9653,,,,,,,,,
40.298,-80.094,68.944,30.454,2.9653,,,,,,,,,
40.3,-80.094,68.943,30.454,2.9653,,,,,,,,,
40.302,-80.094,68.942,30.454,2.9654,,,,,,,,,
40.304,-80.094,68.941,30.454,2.9654,,,,,,,,,
40.305,-80.094,68.94,30.455,2.9654,,,,,,,,,
40.307,-80.094,68.939,30.455,2.9654,,,,,,,,,
40.309,-80.094,68.937,30.455,2.9654,,,,,,,,,
40.311,-80.094,68.936,30.455,2.9654,,,,,,,,,
40.313,-80.094,68.934,30.455,2.9655,,,,,,,,,
40.314,-80.094,68.933,30.456,2.9655,,,,,,,,,
40.316,-80.094,68.931,30.456,2.9655,,,,,,,,,
40.318,-80.094,68.929,30.456,2.9655,,,,,,,,,
40.32,-80.094,68.926,30.457,2.9656,,,,,,,,,
40.322,-80.094,68.923,30.457,2.9656,,,,,,,,,
40.323,-80.094,68.92,30.458,2.9656,,,,,,,,,
40.325,-80.094,68.917,30.458,2.9657,,,,,,,,,
40.327,-80.094,68.913,30.459,2.9657,,,,,,,,,
40.329,-80.094,68.908,30.459,2.9658,,,,,,,,,
40.331,-80.094,68.903,30.46,2.9659,,,,,,,,,
40.332,-80.094,68.897,30.461,2.9659,,,,,,,,,
40.334,-80.094,68.89,30.462,2.966,,,,,,,,,
40.336,-80.094,68.882,30.464,2.9661,,,,,,,,,
40.338,-80.094,68.873,30.465,2.9663,,,,,,,,,
40.34,-80.094,68.862,30.467,2.9664,,,,,,,,,
40.341,-80.094,68.849,30.469,2.9666,,,,,,,,,
40.343,-80.094,68.834,30.471,2.9668,,,,,,,,,
40.345,-80.094,68.816,30.474,2.967,,,,,,,,,
40.347,-80.094,68.795,30.477,2.9673,,,,,,,,,
40.349,-80.094,68.772,30.481,2.9676,,,,,,,,,
40.35,-80.094,68.746,30.485,2.9679,,,,,,,,,
40.352,-80.094,68.718,30.489,2.9683,,,,,,,,,
40.354,-80.094,68.69,30.493,2.9687,,,,,,,,,
40.356,-80.094,68.665,30.497,2.969,,,,,,,,,
40.358,-80.094,68.646,30.5,2.9692,,,,,,,,,
40.359,-80.094,68.638,30.501,2.9693,,,,,,,,,
40.361,-80.094,68.64,30.501,2.9693,,,,,,,,,
40.363,-80.094,68.654,30.499,2.9691,,,,,,,,,
40.365,-80.094,68.676,30.495,2.9688,,,,,,,,,
40.367,-80.094,68.703,30.491,2.9685,,,,,,,,,
40.368,-80.094,68.731,30.487,2.9681,,,,,,,,,
40.37,-80.094,68.758,30.483,2.9678,,,,,,,,,
40.372,-80.094,68.783,30.479,2.9674,,,,,,,,,
40.374,-80.094,68.805,30.475,2.9671,,,,,,,,,
40.376,-80.094,68.825,30.472,2.9669,,,,,,,,,
40.377,-80.094,68.841,30.47,2.9667,,,,,,,,,
40.379,-80.094,68.855,30.468,2.9665,,,,,,,,,
40.381,-80.094,68.867,30.466,2.9663,,,,,,,,,
40.383,-80.094,68.877,30.464,2.9662,,,,,,,,,
40.385,-80.094,68.886,30.463,2.9661,,,,,,,,,
40.386,-80.094,68.894,30.462,2.966,,,,,,,,,
40.388,-80.094,68.9,30.461,2.9659,,,,,,,,,
40.39,-80.094,68.906,30.46,2.9658,,,,,,,,,
40.392,-80.094,68.911,30.459,2.9658,,,,,,,,,
40.394,-80.094,116.31,31.241,9.4202,,,,,,,,,
40.395,-80.094,136.84,30.297,10.981,,,,,,,,,
40.397,-80.094,136.84,30.297,10.981,,,,,,,,,
40.399,-80.094,136.84,30.297,10.981,,,,,,,,,
40.401,-80.094,136.84,30.297,10.981,,,,,,,,,
40.402,-80.094,136.84,30.297,10.981,,,,,,,,,
40.404,-80.094,136.84,30.297,10.981,,,,,,,,,
40.406,-80.094,136.84,30.297,10.981,,,,,,,,,
40.408,-80.094,136.84,30.296,10.981,,,,,,,,,
40.41,-80.094,136.84,30.296,10.981,,,,,,,,,
40.411,-80.094,136.84,30.296,10.981,,,,,,,,,
40.413,-80.094,136.85,30.296,10.981,,,,,,,,,
40.415,-80.094,136.85,30.296,10.981,,,,,,,,,
40.417,-80.094,136.85,30.296,10.981,,,,,,,,,
40.419,-80.094,136.85,30.296,10.981,,,,,,,,,
40.42,-80.094,136.85,30.296,10.981,,,,,,,,,
40.422,-80.094,136.85,30.296,10.981,,,,,,,,,
40.424,-80.094,136.85,30.296,10.981,,,,,,,,,
40.426,-80.094,136.85,30.296,10.981,,,,,,,,,
40.428,-80.094,136.85,30.296,10.981,,,,,,,,,
40.429,-80.094,136.85,30.295,10.981,,,,,,,,,
40.431,-80.094,136.85,30.295,10.981,,,,,,,,,
40.433,-80.094,136.85,30.295,10.981,,,,,,,,,
40.435,-80.094,136.85,30.295,10.981,,,,,,,,,
40.437,-80.094,136.85,30.295,10.981,,,,,,,,,
40.438,-80.094,136.85,30.295,10.981,,,,,,,,,
40.44,-80.094,136.85,30.295,10.981,,,,,,,,,
40.442,-80.094,136.85,30.295,10.981,,,,,,,,,
40.444,-80.094,136.85,30.295,10.981,,,,,,,,,
40.446,-80.094,136.85,30.295,10.981,,,,,,,,,
40.447,-80.094,136.85,30.295,10.981,,,,,,,,,
40.449,-80.094,155.74,33.891,8.5528,,,,,,,,,
40.451,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.453,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.455,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.456,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.458,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.46,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.462,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.464,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.465,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.467,-80.094,157.41,33.563,7.7069,,,,,,,,,
40.469,-80.094,157.41,33.562,7.7069,,,,,,,,,
40.471,-80.094,157.41,33.562,7.7069,,,,,,,,,
40.473,-80.094,157.41,33.562,7.7069,,,,,,,,,
40.474,-80.094,157.41,33.562,7.7069,,,,,,,,,
40.476,-80.094,157.41,33.562,7.7068,,,,,,,,,
40.478,-80.094,157.41,33.562,7.7068,,,,,,,,,
40.48,-80.094,157.41,33.562,7.7068,,,,,,,,,
40.482,-80.094,157.41,33.562,7.7068,,,,,,,,,
40.483,-80.094,157.41,33.562,7.7068,,,,,,,,,
40.485,-80.094,157.41,33.562,7.7068,,,,,,,,,
40.487,-80.094,143.73,33.562,4.6392,,,,,,,,,
40.489,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.491,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.492,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.494,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.496,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.498,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.5,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.501,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.503,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.505,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.507,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.509,-80.094,138.56,33.562,3.6046,,,,,,,,,
40.51,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.512,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.514,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.516,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.518,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.519,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.521,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.523,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.525,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.527,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.528,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.53,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.532,-80.094,138.56,35.424,3.6046,,,,,,,,,
40.262,-80.091,68.952,30.453,2.9652,,,,,,,,,
40.264,-80.091,68.952,30.453,2.9652,,,,,,,,,
40.266,-80.091,68.952,30.453,2.9652,,,,,,,,,
40.268,-80.091,68.951,30.453,2.9652,,,,,,,,,
40.269,-80.091,68.951,30.453,2.9652,,,,,,,,,
40.271,-80.091,68.951,30.453,2.9652,,,,,,,,,
40.273,-80.091,68.951,30.453,2.9652,,,,,,,,,
40.275,-80.091,68.95,30.453,2.9653,,,,,,,,,
40.277,-80.091,68.95,30.453,2.9653,,,,,,,,,
40.278,-80.091,68.95,30.453,2.9653,,,,,,,,,
40.28,-80.091,68.949,30.453,2.9653,,,,,,,,,
40.282,-80.091,68.949,30.453,2.9653,,,,,,,,,
40.284,-80.091,68.948,30.453,2.9653,,,,,,,,,
40.286,-80.091,68.948,30.453,2.9653,,,,,,,,,
40.287,-80.091,68.947,30.453,2.9653,,,,,,,,,
40.289,-80.091,68.947,30.453,2.9653,,,,,,,,,
40.291,-80.091,68.946,30.454,2.9653,,,,,,,,,
40.293,-80.091,68.946,30.454,2.9653,,,,,,,,,
40.295,-80.091,68.945,30.454,2.9653,,,,,,,,,
40.296,-80.091,68.945,30.454,2.9653,,,,,,,,,
40.298,-80.091,68.944,30.454,2.9653,,,,,,,,,
40.3,-80.091,68.943,30.454,2.9653,,,,,,,,,
40.302,-80.091,68.942,30.454,2.9654,,,,,,,,,
40.304,-80.091,68.941,30.454,2.9654,,,,,,,,,
40.305,-80.091,68.94,30.455,2.9654,,,,,,,,,
40.307,-80.091,68.939,30.455,2.9654,,,,,,,,,
40.309,-80.091,68.938,30.455,2.9654,,,,,,,,,
40.311,-80.091,68.936,30.455,2.9654,,,,,,,,,
40.313,-80.091,68.935,30.455,2.9655,,,,,,,,,
40.314,-80.091,68.933,30.456,2.9655,,,,,,,,,
40.316,-80.091,68.931,30.456,2.9655,,,,,,,,,
40.318,-80.091,68.929,30.456,2.9655,,,,,,,,,
40.32,-80.091,68.927,30.457,2.9656,,,,,,,,,
40.322,-80.091,68.924,30.457,2.9656,,,,,,,,,
40.323,-80.091,68.922,30.457,2.9656,,,,,,,,,
40.325,-80.091,68.918,30.458,2.9657,,,,,,,,,
40.327,-80.091,68.915,30.458,2.9657,,,,,,,,,
40.329,-80.091,68.91,30.459,2.9658,,,,,,,,,
40.331,-80.091,68.906,30.46,2.9658,,,,,,,,,
40.332,-80.091,68.9,30.461,2.9659,,,,,,,,,
40.334,-80.091,68.894,30.462,2.966,,,,,,,,,
40.336,-80.091,68.887,30.463,2.9661,,,,,,,,,
40.338,-80.091,68.879,30.464,2.9662,,,,,,,,,
40.34,-80.091,68.869,30.466,2.9663,,,,,,,,,
40.341,-80.091,68.858,30.467,2.9664,,,,,,,,,
40.343,-80.091,68.846,30.469,2.9666,,,,,,,,,
40.345,-80.091,68.832,30.471,2.9668,,,,,,,,,
40.347,-80.091,68.816,30.474,2.967,,,,,,,,,
40.349,-80.091,68.798,30.477,2.9672,,,,,,,,,
40.35,-80.091,68.779,30.479,2.9675,,,,,,,,,
40.352,-80.091,68.76,30.482,2.9677,,,,,,,,,
40.354,-80.091,68.741,30.485,2.968,,,,,,,,,
40.356,-80.091,68.725,30.488,2.9682,,,,,,,,,
40.358,-80.091,68.714,30.489,2.9683,,,,,,,,,
40.359,-80.091,68.708,30.49,2.9684,,,,,,,,,
40.361,-80.091,68.71,30.49,2.9684,,,,,,,,,
40.363,-80.091,68.718,30.489,2.9683,,,,,,,,,
40.365,-80.091,68.732,30.487,2.9681,,,,,,,,,
40.367,-80.091,68.75,30.484,2.9679,,,,,,,,,
40.368,-80.091,68.769,30.481,2.9676,,,,,,,,,
40.37,-80.091,68.788,30.478,2.9674,,,,,,,,,
40.372,-80.091,68.806,30.475,2.9671,,,,,,,,,
40.374,-80.091,68.823,30.473,2.9669,,,,,,,,,
40.376,-80.091,68.839,30.47,2.9667,,,,,,,,,
40.377,-80.091,68.852,30.468,2.9665,,,,,,,,,
40.379,-80.091,68.864,30.466,2.9664,,,,,,,,,
40.381,-80.091,68.874,30.465,2.9662,,,,,,,,,
40.383,-80.091,68.883,30.463,2.9661,,,,,,,,,
40.385,-80.091,68.89,30.462,2.966,,,,,,,,,
40.386,-80.091,68.897,30.461,2.9659,,,,,,,,,
40.388,-80.091,68.903,30.46,2.9659,,,,,,,,,
40.39,-80.091,136.84,30.298,10.981,,,,,,,,,
40.392,-80.091,136.84,30.298,10.981,,,,,,,,,
40.394,-80.091,136.84,30.298,10.981,,,,,,,,,
40.395,-80.091,136.84,30.298,10.981,,,,,,,,,
40.397,-80.091,136.84,30.297,10.981,,,,,,,,,
40.399,-80.091,136.84,30.297,10.981,,,,,,,,,
40.401,-80.091,136.84,30.297,10.981,,,,,,,,,
40.402,-80.091,136.84,30.297,10.981,,,,,,,,,
40.404,-80.091,136.84,30.297,10.981,,,,,,,,,
40.406,-80.091,136.84,30.297,10.981,,,,,,,,,
40.408,-80.091,136.84,30.297,10.981,,,,,,,,,
40.41,-80.091,136.84,30.297,10.981,,,,,,,,,
40.411,-80.091,136.84,30.296,10.981,,,,,,,,,
40.413,-80.091,136.84,30.296,10.981,,,,,,,,,
40.415,-80.091,136.85,30.296,10.981,,,,,,,,,
40.417,-80.091,136.85,30.296,10.981,,,,,,,,,
40.419,-80.091,136.85,30.296,10.981,,,,,,,,,
40.42,-80.091,136.85,30.296,10.981,,,,,,,,,
40.422,-80.091,136.85,30.296,10.981,,,,,,,,,
40.424,-80.091,136.85,30.296,10.981,,,,,,,,,
40.426,-80.091,136.85,30.296,10.981,,,,,,,,,
40.428,-80.091,136.85,30.296,10.981,,,,,,,,,
40.429,-80.091,136.85,30.295,10.981,,,,,,,,,
40.431,-80.091,136.85,30.295,10.981,,,,,,,,,
40.433,-80.091,136.85,30.295,10.981,,,,,,,,,
40.435,-80.091,136.85,30.295,10.981,,,,,,,,,
40.437,-80.091,136.85,30.295,10.981,,,,,,,,,
40.438,-80.091,136.85,30.295,10.981,,,,,,,,,
40.44,-80.091,136.85,30.295,10.981,,,,,,,,,
40.442,-80.091,136.85,30.295,10.981,,,,,,,,,
40.444,-80.091,136.85,30.295,10.981,,,,,,,,,
40.446,-80.091,136.85,30.295,10.981,,,,,,,,,
40.447,-80.091,200.52,34.173,8.6837,,,,,,,,,
40.449,-80.091,155.74,33.891,8.5528,,,,,,,,,
40.451,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.453,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.455,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.456,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.458,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.46,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.462,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.464,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.465,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.467,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.469,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.471,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.473,-80.091,157.41,33.563,7.7069,,,,,,,,,
40.474,-80.091,157.41,33.562,7.7069,,,,,,,,,
40.476,-80.091,157.41,33.562,7.7069,,,,,,,,,
40.478,-80.091,157.41,33.562,7.7069,,,,,,,,,
40.48,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.482,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.483,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.485,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.487,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.489,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.491,-80.091,157.41,33.562,7.7068,,,,,,,,,
40.492,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.494,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.496,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.498,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.5,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.501,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.503,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.505,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.507,-80.091,138.56,33.562,3.6046,,,,,,,,,
40.509,-80.091,138.56,35.552,3.6046,,,,,,,,,
40.51,-80.091,138.56,35.424,3.6046,,,,,,,,,
40.512,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.514,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.516,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.518,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.519,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.521,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.523,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.525,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.527,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.528,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.53,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.532,-80.092,138.56,35.424,3.6046,,,,,,,,,
40.262,-80.089,68.952,30.453,2.9652,,,,,,,,,
40.264,-80.089,68.952,30.453,2.9652,,,,,,,,,
40.266,-80.089,68.952,30.453,2.9652,,,,,,,,,
40.268,-80.089,68.951,30.453,2.9652,,,,,,,,,
40.269,-80.089,68.951,30.453,2.9652,,,,,,,,,
40.271,-80.089,68.951,30.453,2.9652,,,,,,,,,
40.273,-80.089,68.951,30.453,2.9652,,,,,,,,,
40.275,-80.089,68.95,30.453,2.9653,,,,,,,,,
40.277,-80.089,68.95,30.453,2.9653,,,,,,,,,
40.278,-80.089,68.95,30.453,2.9653,,,,,,,,,
40.28,-80.089,68.949,30.453,2.9653,,,,,,,,,
40.282,-80.089,68.949,30.453,2.9653,,,,,,,,,
40.284,-80.089,68.949,30.453,2.9653,,,,,,,,,
40.286,-80.089,68.948,30.453,2.9653,,,,,,,,,
40.287,-80.089,68.948,30.453,2.9653,,,,,,,,,
40.289,-80.089,68.947,30.453,2.9653,,,,,,,,,
40.291,-80.089,68.947,30.454,2.9653,,,,,,,,,
40.293,-80.089,68.946,30.454,2.9653,,,,,,,,,
40.295,-80.089,68.945,30.454,2.9653,,,,,,,,,
40.296,-80.089,68.945,30.454,2.9653,,,,,,,,,
40.298,-80.089,68.944,30.454,2.9653,,,,,,,,,
40.3,-80.089,68.943,30.454,2.9653,,,,,,,,,
40.302,-80.089,68.942,30.454,2.9654,,,,,,,,,
40.304,-80.089,68.941,30.454,2.9654,,,,,,,,,
40.305,-80.089,68.94,30.454,2.9654,,,,,,,,,
40.307,-80.089,68.939,30.455,2.9654,,,,,,,,,
40.309,-80.089,68.938,30.455,2.9654,,,,,,,,,
40.311,-80.089,68.937,30.455,2.9654,,,,,,,,,
40.313,-80.089,68.935,30.455,2.9654,,,,,,,,,
40.314,-80.089,68.934,30.456,2.9655,,,,,,,,,
40.316,-80.089,68.932,30.456,2.9655,,,,,,,,,
40.318,-80.089,68.93,30.456,2.9655,,,,,,,,,
40.32,-80.089,68.928,30.456,2.9655,,,,,,,,,
40.322,-80.089,68.926,30.457,2.9656,,,,,,,,,
40.323,-80.089,68.923,30.457,2.9656,,,,,,,,,
40.325,-80.089,68.92,30.458,2.9656,,,,,,,,,
40.327,-80.089,68.916,30.458,2.9657,,,,,,,,,
40.329,-80.089,68.913,30.459,2.9657,,,,,,,,,
40.331,-80.089,68.908,30.459,2.9658,,,,,,,,,
40.332,-80.089,68.903,30.46,2.9659,,,,,,,,,
40.334,-80.089,68.898,30.461,2.9659,,,,,,,,,
40.336,-80.089,68.892,30.462,2.966,,,,,,,,,
40.338,-80.089,68.885,30.463,2.9661,,,,,,,,,
40.34,-80.089,68.876,30.464,2.9662,,,,,,,,,
